x0,x1,Duration
-2.1062,-0.6032,16.6206
0.7509,0.2034,14.7476
-0.7159,0.5139,15.1570
0.2707,-1.2596,15.4579
-1.4630,0.6781,15.3387
-0.7519,1.9635,14.7342
0.9670,-0.9302,15.0677
0.9124,-0.1570,14.8272
-0.6047,0.9094,14.9833
-0.8220,0.5158,15.1926
1.0621,-0.2909,14.8265
0.1364,-0.1717,15.1041
1.8178,1.5987,13.2483
0.9178,0.8820,14.3782
1.4062,-0.8606,14.9149
-0.9585,0.3182,15.3215
0.0845,-0.6409,15.3012
1.6167,0.0599,14.4902
-1.0229,-2.2233,17.2754
-2.6244,-0.7879,17.3034
0.7852,-2.0615,15.4720
-0.8306,-0.3383,15.5889
0.4046,0.7636,14.6624
2.6674,-0.1380,14.2376
1.3959,-0.5493,14.8154
2.0632,0.5154,14.0206
-0.8656,-1.1268,16.1192
-0.4895,-0.6866,15.5975
0.4615,-0.6997,15.1711
-2.9513,-0.1378,16.6100
-0.9525,0.1794,15.3815
-1.9260,2.6872,14.9219
0.3277,2.5796,13.9242
0.3391,-0.5932,15.1803
-0.8689,0.2844,15.3028
-1.1955,-2.0955,17.3911
-0.5975,1.0374,14.9401
-0.2115,-0.6566,15.4416
0.3483,-1.1509,15.3792
-0.2140,0.3570,15.0391
0.6572,1.2992,14.3090
1.9405,-0.1006,14.4566
1.3802,2.1190,13.2054
-1.6130,0.0171,15.7583
0.8314,-1.7664,15.3640
-0.4242,1.4244,14.7618
-1.3133,-2.3882,17.9246
1.5753,1.2556,13.7460
0.3702,-0.0799,14.9869
0.8469,0.7184,14.4907
1.0576,-1.2430,15.1299
-0.4826,1.0733,14.8903
0.3221,0.5770,14.7661
1.4272,0.0568,14.5612
1.5987,-0.5625,14.7618
-1.2750,0.8946,15.1955
1.8416,-0.9251,14.8225
0.0192,2.8923,14.0504
-0.0236,-0.9788,15.4913
-0.2761,-0.5038,15.4038
0.5269,2.5114,13.7849
-0.4408,1.5436,14.7324
-0.8512,0.5751,15.1799
-0.3655,-0.4156,15.4051
-0.0359,1.1095,14.7137
0.3254,-0.2332,15.0573
-0.0148,0.1168,15.0544
-0.0216,1.4361,14.5936
0.8647,-0.7662,15.0501
-0.5490,1.3057,14.8420
-1.7735,-0.7721,16.5432
-1.6478,1.0909,15.2280
-0.1056,0.8537,14.8283
2.7072,-1.1954,14.7360
1.2642,-1.3622,15.0969
-0.3577,0.0009,15.2255
0.0244,-0.5873,15.3057
0.5191,0.0880,14.8742
0.0110,0.5084,14.9058
-0.7032,0.5948,15.1230
0.1694,-0.5324,15.2246
0.5598,-1.7881,15.5025
-0.6931,0.3476,15.2128
-0.2779,0.9878,14.8460
0.5965,1.3131,14.3360
-0.4073,-1.6233,16.0857
-1.6469,0.5381,15.4653
-1.8751,0.3454,15.6581
0.0998,1.9479,14.3442
0.8050,-0.6210,15.0230
1.5687,0.7711,14.1008
1.5555,-0.0861,14.5812
-0.3408,0.6621,14.9767
-1.4587,1.2323,15.1318
-0.5302,0.6202,15.0558
0.2167,0.5647,14.8104
0.2043,-1.7564,15.6993
-0.2511,-1.1985,15.7261
2.0365,-1.9638,15.0343
0.4515,-1.9378,15.6166
-1.2305,-0.7230,16.0813
-2.6073,0.2619,16.0195
0.5008,-0.3594,15.0391
-0.8773,-0.1475,15.5097
1.9053,-0.1119,14.4743
-0.6377,1.3207,14.8676
-0.7563,-0.6599,15.7325
-1.7786,-2.9323,19.6434
-0.6240,-1.7682,16.3854
1.6636,-0.2823,14.6321
1.1266,-1.2144,15.0996
0.4528,-1.3370,15.3982
-0.4763,0.9326,14.9330
0.3643,-1.0662,15.3408
-1.2046,-1.1475,16.4228
3.6257,-0.4792,14.2290
-0.0393,-0.8086,15.4255
-2.6152,0.4111,15.8966
-1.1697,-1.3056,16.5368
1.1112,0.9362,14.2493
0.3304,-0.2142,15.0487
1.3774,0.0296,14.5916
1.5135,1.0002,13.9768
-0.7756,-0.3923,15.5906
1.3568,-1.7412,15.1619
0.7143,0.4711,14.6545
-1.3529,-1.1154,16.5278
0.3972,3.6993,13.3997
0.6781,0.4278,14.6863
-1.0502,-1.6969,16.7841
0.0269,-1.4898,15.6938
0.2247,-1.4164,15.5447
0.3091,-0.0006,14.9804
-1.7049,0.2121,15.6724
0.7253,-2.3154,15.5801
0.3949,1.0273,14.5613
0.7831,2.1906,13.7343
0.6114,-0.7018,15.1166
1.5179,0.1243,14.4953
0.2893,-1.2231,15.4346
1.7227,-0.8081,14.8140
1.6198,-1.6950,15.0769
-1.4877,-0.1488,15.8095
-1.8105,1.4325,15.1543
-1.1216,-0.7636,16.0364
0.0356,-1.8680,15.8680
0.1475,-2.0537,15.8709
-1.6983,-0.0949,15.8803
-0.6577,1.6164,14.7909
-0.8188,0.8470,15.0727
-0.4814,0.6872,15.0162
1.7052,0.8517,13.9674
0.4940,-0.7321,15.1700
-0.8093,-1.4083,16.2862
2.0258,-0.7569,14.7208
0.8422,-2.3274,15.5180
-2.2234,-1.0701,17.3451
0.1090,-1.3907,15.5993
-0.3726,-0.0169,15.2384
2.0676,1.3240,13.3061
0.6056,0.1245,14.8300
-0.8666,0.1402,15.3655
0.6541,-3.3060,15.9152
0.3412,-0.2646,15.0627
0.2334,0.7285,14.7442
1.6522,-0.8676,14.8513
1.0552,-0.4823,14.8959
0.7462,-0.5721,15.0266
0.4269,-0.1254,14.9830
0.1630,-1.1696,15.4765
0.4692,-1.9096,15.5958
0.3343,-0.6314,15.1959
1.5219,-0.4544,14.7440
0.9494,-1.9272,15.3573
-1.4841,-0.7274,16.2701
1.2171,-0.8436,14.9638
-0.1926,-0.0090,15.1664
-3.3103,3.1651,15.0272
1.4422,-0.5316,14.7956
-1.2706,-1.4603,16.7941
1.4230,0.1623,14.5131
1.8195,0.5095,14.1450
-0.0828,-2.4871,16.2937
-0.8722,-0.9968,16.0292
-0.3461,0.1630,15.1580
0.1213,1.7185,14.4203
-1.6823,0.4754,15.5104
3.2391,2.1297,10.9645
1.5877,0.8439,14.0411
1.6783,1.0613,13.8266
0.8937,-0.7897,15.0480
-0.7612,0.7042,15.1033
1.4228,0.2818,14.4541
0.4860,3.1661,13.5096
-1.0225,-0.0611,15.5303
1.5995,1.3056,13.6885
-2.3480,-0.5095,16.6910
-1.0364,1.1111,15.0535
-0.0976,-0.5154,15.3292
-1.5173,-2.0154,17.7807
-0.2819,-0.4139,15.3669
-0.4045,-1.3001,15.8859
-3.0935,1.0704,15.5728
0.3687,-1.9320,15.6656
2.0619,2.2879,12.2210
-0.9495,-3.4467,18.3264
0.5717,0.7750,14.5874
-0.0145,-0.5633,15.3128
-1.4770,1.2731,15.1238
2.0202,-1.0003,14.8051
-1.4175,-2.4282,18.1606
-0.3488,1.1982,14.8039
-0.6104,0.7237,15.0469
-1.5839,-0.7822,16.3994
1.0845,-0.2607,14.8082
0.7229,-0.7309,15.0869
0.0273,2.7007,14.1111
-1.0370,1.1358,15.0461
0.3699,1.8593,14.2172
0.9170,-1.0170,15.1106
0.0608,-0.3791,15.2099
1.4581,1.8057,13.3926
-0.6396,1.3260,14.8667
-0.3725,0.2587,15.1315
0.8207,-0.4171,14.9495
0.8551,-0.4186,14.9387
-1.5571,-0.1278,15.8308
-1.7317,0.8278,15.3555
-1.0860,-0.0306,15.5426
-1.3115,-1.2371,16.6089
-0.7658,0.2499,15.2790
-0.9828,-0.9927,16.1092
-0.9813,0.2477,15.3613
0.6507,1.8203,14.0476
-2.5707,1.7119,15.2116
-0.9858,0.8652,15.1187
-0.3713,-1.5871,16.0333
0.1188,-1.2081,15.5156
0.2742,-1.6927,15.6289
-0.2902,0.6444,14.9652
0.7394,0.9345,14.4405
-1.7556,-0.4098,16.1727
0.5774,0.5561,14.6745
-0.8278,-1.3514,16.2584
0.1623,1.0079,14.6694
-0.3103,-0.7651,15.5416
0.2269,0.9404,14.6678
-0.3606,0.8178,14.9311
1.4645,0.0067,14.5708
0.6560,2.2900,13.7885
0.1192,-0.8822,15.3814
0.0894,-0.7410,15.3385
1.6140,-1.8630,15.1139
0.6472,-2.0575,15.5443
0.0078,-1.0540,15.5079
-1.2287,-3.7986,19.2827
-2.6200,0.0432,16.2329
0.9281,-0.3849,14.9032
2.1341,2.4458,11.9272
-1.9819,0.0297,15.9285
-0.4649,0.6283,15.0308
1.1277,-0.2432,14.7876
-0.7755,1.8195,14.7784
-1.0164,-0.5611,15.8247
1.5737,0.2327,14.4183
-1.1008,0.9545,15.1231
-1.0510,-2.8750,17.9980
2.5118,-0.8918,14.6634
-0.2325,-1.8907,16.0983
-0.6151,-2.3446,16.8220
-0.4282,0.8483,14.9442
-0.7542,-0.5311,15.6564
0.1439,0.3333,14.9201
1.2757,-1.0141,14.9976
0.2335,0.4086,14.8607
-0.4545,-1.7257,16.1935
-1.0536,0.8721,15.1371
-1.4294,-2.5629,18.3596
-0.0137,-0.0028,15.0976
-2.4492,1.2155,15.3678
-0.8872,-0.4334,15.6720
-1.6737,-1.3069,17.0669
-0.0130,1.3153,14.6324
1.2598,0.2456,14.5369
1.3847,-0.0721,14.6336
-2.1082,-2.9769,20.5368
-1.7744,-1.9914,18.1580
-0.1593,1.7020,14.5652
-0.1289,-1.0562,15.5828
-0.3227,2.5108,14.3970
1.4687,0.9729,14.0228
-0.3680,-1.4697,15.9596
0.9318,-1.0130,15.1044
2.4941,0.2096,14.0542
0.1627,0.7137,14.7768
0.8944,-1.3081,15.2053
-1.2105,2.4194,14.7899
0.0712,0.1285,15.0192
2.7883,-1.3497,14.7717
-1.1368,-0.9023,16.1560
-2.2315,0.3680,15.7829
0.1387,1.9168,14.3337
1.6489,1.0988,13.8171
0.3047,-2.2434,15.8341
-0.8533,1.3481,14.9289
0.8069,-0.3192,14.9204
0.4519,1.0211,14.5379
0.9691,-1.7060,15.2894
0.0732,-1.0127,15.4569
0.8392,0.9629,14.3774
-1.0301,1.0293,15.0775
2.8995,2.6242,10.5281
1.5531,-0.6628,14.8101
0.6606,-0.0864,14.8877
0.3447,-1.9205,15.6764
-1.7699,0.0485,15.8114
-0.6663,0.4786,15.1532
0.9177,1.0436,14.2954
-0.5138,-0.7262,15.6317
0.4108,0.6723,14.6954
1.0820,1.0454,14.2037
2.8767,0.2078,13.9016
0.3590,-1.7373,15.5960
2.0476,-1.9040,15.0211
2.4110,2.8721,10.9294
1.5717,0.2703,14.3991
0.9290,1.9246,13.7733
-1.2015,1.2704,15.0520
-1.9075,0.3977,15.6382
-1.4663,-1.2826,16.8136
0.0788,-0.4115,15.2151
-1.1648,-4.1198,19.3459
-0.1087,0.1299,15.0837
-1.8332,0.0943,15.8085
-0.3090,-0.1773,15.2784
-1.2129,-1.9237,17.2238
0.1532,-0.0950,15.0702
0.7883,0.9150,14.4259
0.1662,0.0139,15.0263
-2.5892,0.0059,16.2557
-0.8281,-1.0759,16.0530
-0.1095,-0.0541,15.1523
0.7324,-1.7851,15.4149
1.2309,-2.4246,15.3561
-0.8418,0.8352,15.0840
0.5354,0.7480,14.6141
0.0138,-1.1804,15.5604
0.6248,-0.2139,14.9453
0.9438,0.2828,14.6431
-0.0292,-0.0556,15.1228
-0.9506,0.8365,15.1177
-0.4018,-2.0210,16.3401
2.3947,0.4298,13.9251
0.8061,-0.5524,14.9999
2.7404,-0.8227,14.5895
-0.3395,-0.8460,15.5972
-1.7078,0.8877,15.3230
-0.6467,-0.8491,15.7794
0.6856,-1.4188,15.3214
-1.3319,-1.4091,16.8071
-0.8930,-1.3275,16.2974
-1.5612,0.3350,15.5416
-1.9098,-1.2767,17.2956
-0.3373,0.9306,14.8858
1.3117,1.8640,13.4808
-0.3013,-1.2794,15.8024
-0.7663,2.8698,14.5387
-0.1029,-0.7211,15.4182
1.7408,-0.4747,14.6882
2.6071,-1.6038,14.8650
-1.4471,-1.5736,17.1247
1.5120,-0.4607,14.7492
-1.3218,-0.7486,16.1679
1.1777,0.5066,14.4448
-1.2978,0.2419,15.4878
0.5998,2.1835,13.8933
2.8805,0.2088,13.8992
0.2810,1.3203,14.4960
1.3921,-0.1640,14.6698
1.7165,0.9978,13.8509
2.3270,-0.8764,14.6961
-0.8912,0.2384,15.3312
0.4583,-1.2414,15.3617
0.2585,-1.0956,15.4003
0.6004,0.6390,14.6316
0.0517,-2.6472,16.2375
-1.9337,1.3709,15.2005
-0.9545,-1.2349,16.2769
2.7395,1.2985,12.7847
2.7866,0.0295,14.0792
-1.6704,0.7436,15.3746
-0.1264,-0.9638,15.5384
-0.5491,1.0622,14.9163
0.0826,0.3121,14.9496
-0.7263,-2.9606,17.4901
-0.5256,-2.2343,16.6265
-0.5062,0.3092,15.1606
0.9407,1.0662,14.2710
-0.0512,-0.1815,15.1784
-0.3826,-2.5925,16.7040
-0.2039,0.0352,15.1539
1.0056,-0.1569,14.7958
-2.8838,1.5991,15.2943
1.9019,0.9041,13.8080
-0.4947,-1.4254,16.0311
1.3340,-2.2242,15.2745
-0.9132,-0.3162,15.6181
-0.8496,-1.4536,16.3593
0.7243,-0.4676,14.9989
-0.0458,-0.6737,15.3717
-0.4008,-0.4720,15.4472
0.1310,-2.1307,15.9191
0.3748,-0.6133,15.1738
-0.4554,1.2376,14.8299
-0.4009,-1.0756,15.7551
1.6266,-1.8716,15.1123
0.1200,-0.9499,15.4083
-1.7364,-0.8548,16.6012
0.0481,2.2887,14.2469
-0.5430,0.8965,14.9671
0.0323,-0.3861,15.2239
-1.0323,-0.3359,15.6913
-2.4053,-1.1658,17.6942
1.7444,-1.8268,15.0732
2.1813,-2.9104,15.1354
0.1679,-0.2346,15.1154
-0.9319,-1.0134,16.0861
-2.4760,0.9547,15.4973
1.5437,0.2089,14.4427
0.9793,1.0744,14.2452
0.0390,0.6557,14.8438
0.9321,1.9423,13.7594
-1.9458,-0.4801,16.3683
0.0118,0.4217,14.9361
-0.6478,-0.4114,15.5367
-0.5300,1.7913,14.6958
-0.0679,2.0743,14.3930
0.2519,0.8785,14.6808
-0.3282,-0.9326,15.6349
-0.3657,-0.3630,15.3817
0.8356,0.2220,14.7090
-0.3592,0.2390,15.1341
2.2845,0.0790,14.2285
1.4785,-0.3291,14.7088
-1.7836,-0.4479,16.2260
-0.3553,-0.4262,15.4052
0.6536,-0.7791,15.1271
-0.8429,-0.4360,15.6499
0.3190,2.0625,14.1600
-0.5679,1.3140,14.8460
-0.0993,-1.4140,15.7385
-2.7728,-0.5517,17.0647
-1.1428,-2.0644,17.2806
0.3729,1.0039,14.5806
-0.1825,-0.3602,15.3015
-2.2545,-1.3115,17.7578
1.0537,1.8854,13.6940
-1.7429,0.9985,15.2878
-2.0872,0.3074,15.7683
-0.5030,0.3114,15.1586
-1.0883,-0.2279,15.6554
0.1927,-0.3377,15.1437
-0.2041,-0.4423,15.3450
-2.1153,-1.2845,17.5473
0.6404,0.9217,14.4934
3.7589,1.7320,11.2388
-0.6401,-0.4013,15.5277
-0.2601,-1.8729,16.1121
-0.1365,1.8859,14.4932
-0.5393,-0.4984,15.5271
0.3168,1.4552,14.4227
1.0028,-0.6171,14.9574
0.1871,-0.3831,15.1624
-0.1080,-0.0163,15.1375
-0.4884,0.8471,14.9650
0.0439,-0.2451,15.1660
0.3535,-1.3662,15.4572
0.2608,0.9645,14.6445
-0.3180,-0.0421,15.2273
-0.8494,-1.5185,16.4119
1.3390,0.3673,14.4454
-1.7167,1.5961,15.0878
-0.8005,-1.6035,16.4333
-0.5334,1.8347,14.6851
-0.3797,-1.4571,15.9609
2.6334,-1.1610,14.7370
-0.0399,1.0507,14.7357
1.5179,-1.2416,14.9940
-2.2993,-0.9324,17.2192
0.8536,-1.6273,15.3142
1.0700,1.7433,13.7765
-0.2840,0.7195,14.9375
-0.4450,-0.5091,15.4859
-0.1318,1.3910,14.6568
1.7355,-1.2399,14.9392
1.2763,-1.9398,15.2335
-0.0255,1.4356,14.5955
0.2511,0.3633,14.8707
-1.6669,0.1097,15.7217
-1.2505,-1.7929,17.1285
0.5796,1.9448,14.0335
-0.1995,0.6749,14.9230
-2.4683,-0.5196,16.7928
-1.7405,1.6568,15.0772
-0.7663,0.6227,15.1340
1.4693,0.8099,14.1299
0.1738,-3.0298,16.2829
-0.5396,-1.4330,16.0722
2.3090,0.9288,13.5248
-0.7324,-0.5316,15.6450
-2.9041,-1.0467,18.0197
-1.7580,0.2757,15.6546
1.8760,-1.2504,14.9097
-0.5966,-0.1093,15.3681
1.0362,0.6749,14.4248
1.0051,2.5595,13.2765
-0.2986,-0.1331,15.2562
-0.7288,-0.5823,15.6717
0.0538,-1.5709,15.7142
-0.2298,1.3256,14.7182
2.1292,1.6805,12.8653
1.5745,-0.7991,14.8497
-0.7868,0.9734,15.0212
-1.7915,1.1340,15.2489
0.6609,1.0960,14.4040
0.0753,-1.8610,15.8353
1.0999,-0.3203,14.8249
0.8858,0.8476,14.4110
0.4268,1.9645,14.1314
1.1918,2.5419,13.0744
-0.5528,1.2816,14.8504
1.5844,0.0051,14.5286
1.5534,-2.0070,15.1598
1.3710,0.1295,14.5484
-0.8327,2.1807,14.7122
0.0914,-0.8968,15.4003
1.2430,-1.0400,15.0147
-2.3046,-1.3105,17.8173
-0.2180,0.3273,15.0512
-1.1756,0.7807,15.2074
0.0477,2.3932,14.2084
-1.1129,-1.2587,16.4396
1.1549,-0.0168,14.6902
-0.7040,1.9183,14.7280
-0.5228,1.1688,14.8744
0.1488,0.1683,14.9772
-1.5303,-0.4028,16.0237
0.1245,0.8950,14.7260
-0.6116,2.2447,14.6095
0.6198,0.4467,14.7014
-1.5310,-1.7605,17.4653
-0.8351,-0.9806,15.9907
-0.5141,0.8582,14.9699
1.3214,-2.1548,15.2646
-0.7961,-1.1828,16.1052
0.7856,0.3483,14.6769
0.8207,2.0149,13.8073
2.0170,2.2273,12.3515
0.9347,-3.5163,15.7434
-1.2865,2.1380,14.8645
-0.5747,-1.3674,16.0570
1.8919,-0.6909,14.7299
2.1237,1.0636,13.5202
0.1350,-0.7488,15.3216
0.9787,1.3845,14.0691
-0.3614,0.9460,14.8892
1.8106,1.5481,13.3035
0.4221,1.3827,14.3983
-0.3791,-0.4346,15.4199
1.0925,-1.0596,15.0661
0.9141,1.5695,14.0031
1.0331,-0.6217,14.9494
-2.1997,1.5205,15.2069
-0.0858,1.3272,14.6592
-0.3355,0.0750,15.1879
0.4058,-0.7756,15.2192
2.0992,0.9065,13.6815
-0.6431,-0.2118,15.4357
0.2852,-0.7952,15.2752
-1.7760,0.9184,15.3293
-0.1263,-1.0797,15.5924
0.2813,-0.5435,15.1848
0.6168,-0.2647,14.9658
0.8186,-1.4632,15.2801
1.6576,-0.1409,14.5716
0.2402,0.5527,14.8060
-0.6058,-0.5324,15.5783
-0.0805,0.7546,14.8531
1.9244,1.9197,12.8107
1.3166,0.2870,14.4946
4.0064,-0.5881,14.2449
-0.8083,1.3170,14.9238
1.2402,-0.5667,14.8676
2.4642,0.8779,13.4755
1.7154,1.1594,13.7233
-0.8079,0.1747,15.3272
-1.6968,0.7138,15.3963
-2.0322,1.3836,15.2174
-1.4201,-1.7016,17.2431
0.1037,0.4404,14.8964
-0.8530,-1.2794,16.2246
0.5966,-1.1792,15.2808
-3.2847,-1.8797,20.4391
-0.9590,0.0421,15.4498
-0.9581,3.2353,14.5624
1.5525,-2.0482,15.1682
1.9208,1.0298,13.6905
0.3030,3.3110,13.6437
1.4494,1.2499,13.8396
2.2790,0.2917,14.0843
-1.8526,1.6789,15.0948
0.7229,0.9058,14.4617
-0.4384,-0.4453,15.4524
-1.5394,-2.4385,18.4004
1.4244,-0.9696,14.9427
-0.0440,1.1522,14.7022
-0.6174,0.1716,15.2557
-0.4295,3.9163,14.1439
-0.5945,1.8602,14.7020
-0.7550,-0.4567,15.6152
1.9424,0.2765,14.2399
2.2171,0.9148,13.5981
-1.5215,-0.2561,15.9050
1.7333,-1.0524,14.8874
0.4492,0.2175,14.8519
0.1192,-0.8731,15.3777
0.4175,0.7432,14.6651
0.6792,-0.0738,14.8767
2.2824,0.7948,13.6689
0.2443,-1.7582,15.6744
0.4324,-0.8319,15.2285
0.3540,-2.6123,15.9424
0.1378,0.9232,14.7105
-1.0955,1.5777,14.9385
0.3172,0.3545,14.8498
-2.1133,-1.8074,18.4032
0.0537,1.1064,14.6785
-1.4992,-1.1233,16.6740
0.9543,-0.1456,14.8089
-0.2730,0.5411,14.9949
-0.9788,-0.1625,15.5648
-1.7756,0.8246,15.3697
-0.3478,0.8659,14.9107
2.1785,-0.5493,14.5995
1.7007,-1.1468,14.9222
2.4954,1.3849,12.8783
3.2033,-0.3314,14.2171
0.0316,-0.8511,15.4097
-1.2004,0.1709,15.4851
3.4472,-1.4713,14.7292
-0.9216,0.1590,15.3787
-0.7494,-0.1565,15.4565
0.3551,-0.2964,15.0690
-1.2833,-0.2531,15.7723
-0.3241,1.7479,14.6240
3.4703,1.8860,11.1835
1.8394,-0.2438,14.5598
-0.4909,0.7953,14.9829
-0.4699,1.3001,14.8159
1.0933,-0.6443,14.9380
-0.4021,-1.1985,15.8252
0.0913,1.5223,14.5098
2.3280,-0.2034,14.3849
0.4096,-0.1153,14.9855
0.2309,2.1980,14.1616
1.1807,-0.2200,14.7615
0.3696,0.8024,14.6616
-1.3872,-2.9368,18.7533
-1.4974,-0.6926,16.2486
0.8184,0.0779,14.7716
0.5483,-2.2234,15.6582
-1.2003,-0.5831,15.9543
-1.3745,0.7657,15.2745
-1.1029,-1.3626,16.5244
2.3192,0.0601,14.2278
-1.7359,0.0910,15.7657
0.3592,-0.8205,15.2539
-0.5786,0.3998,15.1521
1.0682,-0.5606,14.9182
-1.1884,-0.9401,16.2273
0.0623,3.5200,13.8123
-1.0254,-0.3630,15.7040
1.2471,1.5969,13.7371
0.3247,-1.0465,15.3512
-2.3194,-0.3844,16.5220
-0.8380,-1.2402,16.1819
-1.2618,-0.5191,15.9460
-2.0006,1.1623,15.2890
-0.6937,-0.0193,15.3680
-0.3024,-0.2393,15.3014
-1.5202,-0.0466,15.7562
1.1449,-1.0568,15.0490
0.4226,0.7723,14.6515
-1.2464,0.9812,15.1566
-0.3034,-2.8923,16.7932
0.7450,0.0618,14.8038
0.1137,-0.8016,15.3517
-0.5513,-1.5018,16.1280
1.0276,-0.3754,14.8677
1.6935,-0.3559,14.6539
0.1384,1.0020,14.6814
0.5865,0.6190,14.6455
1.2122,2.8894,12.7827
-0.0660,-1.3602,15.6909
1.0837,-1.1807,15.1038
2.0301,1.7683,12.8660
-0.8226,-0.1251,15.4736
0.1707,-1.4613,15.5940
0.4927,0.1168,14.8731
0.9925,-2.1601,15.3991
-2.2505,-3.4642,21.7836
0.4519,1.8790,14.1548
1.8710,0.4015,14.1916
-1.0236,0.4363,15.2944
0.5152,1.4645,14.3105
1.9645,0.5452,14.0484
1.1450,-0.8788,14.9961
1.3995,-0.1023,14.6414
-0.9113,-1.0512,16.0985
0.5373,0.5793,14.6813
-2.6157,-0.6392,17.0715
0.7227,-0.0668,14.8591
-1.1374,1.4190,14.9922
-0.8192,-1.3756,16.2696
-0.1941,-0.2610,15.2659
0.4835,2.1583,13.9975
0.9044,-0.1116,14.8132
-1.2914,1.1857,15.1022
-0.6890,0.3514,15.2098
-0.6599,0.8661,15.0154
-0.2391,-0.9913,15.6135
-2.0802,0.4094,15.6963
2.6324,-0.4532,14.4355
-1.4640,1.0261,15.2021
-1.5033,-0.2775,15.9106
-0.2872,0.2377,15.1086
-1.3296,-0.4024,15.9018
-1.5614,2.1057,14.9392
0.7455,-0.6885,15.0652
0.6964,0.6250,14.5975
0.2978,0.4872,14.8085
0.3806,2.5320,13.9016
1.2889,0.4006,14.4498
1.7777,-0.5218,14.6963
1.0530,1.0552,14.2145
0.5976,-0.3003,14.9848
-0.7878,-1.7089,16.5065
-0.9908,0.2526,15.3628
-0.0992,2.7682,14.1790
-1.0939,-1.7874,16.9253
-0.4379,0.8569,14.9447
1.1963,-0.6491,14.9082
-0.4288,0.1633,15.1884
-1.5412,2.7687,14.8271
1.2389,0.7145,14.3068
0.5361,-0.5711,15.0994
-0.1601,0.0087,15.1475
0.0160,-2.3911,16.1453
0.2698,-1.0113,15.3628
0.5379,-0.0672,14.9234
-0.2015,1.1040,14.7798
-0.8167,2.8706,14.5616
-1.0838,0.6533,15.2269
-0.2051,2.0222,14.4830
-0.8935,0.4796,15.2312
-0.4367,-0.3964,15.4289
-1.7951,1.0908,15.2658
0.8758,-0.2573,14.8757
-0.8632,-1.6658,16.5495
0.2812,1.0488,14.6033
-1.1804,-0.8427,16.1407
0.6421,0.9899,14.4620
-0.3793,0.7484,14.9607
2.2889,0.7228,13.7302
-0.8917,-1.8600,16.7521
1.5508,0.8099,14.0849
-0.6475,0.2015,15.2548
2.2208,-2.2357,15.0439
0.3591,-2.2956,15.8145
-0.1614,1.5852,14.6048
-1.4460,1.3635,15.0889
0.5330,-1.4114,15.3868
-1.4247,1.4723,15.0530
-0.6859,0.2220,15.2608
-1.6284,0.7909,15.3410
0.3164,0.7389,14.7076
-0.3346,1.6771,14.6500
-2.6939,-0.6457,17.1439
1.9629,-1.4938,14.9522
0.9280,-0.8717,15.0624
0.7672,0.3602,14.6791
-0.6730,-1.2442,16.0514
-0.6553,-0.4637,15.5677
-1.0023,-0.4834,15.7662
-3.4024,0.0645,16.5663
0.1115,-0.8614,15.3766
0.9930,0.0685,14.7130
0.3934,1.3514,14.4268
-0.0098,-0.2341,15.1825
-0.4006,-1.9371,16.2831
0.6598,-0.2610,14.9498
2.0059,-0.9736,14.7998
-0.7572,-0.6080,15.7024
-1.4893,1.1748,15.1582
0.5380,0.6430,14.6556
-2.8913,0.3547,16.0480
1.1720,-0.6719,14.9230
-0.0486,-1.3558,15.6779
0.5822,-0.4368,15.0372
1.5263,2.0337,13.1257
1.4247,1.4974,13.6710
0.8610,0.4792,14.5918
-0.6185,-0.1652,15.4030
0.6675,-0.2447,14.9415
0.8426,1.0175,14.3485
-0.2561,-1.0540,15.6547
-2.4713,-0.0980,16.3010
-1.7888,-1.0639,16.8902
-0.2752,-0.1985,15.2734
1.1468,-2.4392,15.3956
0.9811,0.4127,14.5721
0.0967,1.2152,14.6209
-1.3850,-1.4290,16.8870
0.0354,0.4742,14.9091
1.1265,-0.6035,14.9144
-0.5139,0.1724,15.2165
-0.5129,-0.4005,15.4662
-0.9776,-0.9269,16.0558
-1.6239,2.7835,14.8455
1.6007,-0.0240,14.5367
-0.2277,0.1119,15.1338
-0.8409,-0.0048,15.4227
-2.8093,0.0496,16.3180
-0.5238,0.5275,15.0863
1.6822,0.8252,13.9999
-0.3560,-0.1196,15.2736
0.0109,-0.9166,15.4472
1.8546,0.4601,14.1609
-1.9340,0.5004,15.5863
-2.6597,1.0811,15.4755
-1.6056,0.4055,15.5199
1.1791,1.3146,13.9799
0.4861,-0.8245,15.2048
1.3590,0.0643,14.5827
-2.1173,1.0110,15.3799
-3.2847,0.1211,16.4482
1.5146,0.3729,14.3675
-0.0314,-0.6574,15.3585
-1.2750,-0.2412,15.7600
-0.1533,-0.0104,15.1522
-1.4181,-0.6057,16.1167
1.2249,0.8571,14.2334
-0.2930,-2.3608,16.4459
-0.1836,-0.0440,15.1764
-0.0151,-1.5227,15.7365
-1.4032,-0.9197,16.3838
0.8693,-0.8378,15.0713
3.6911,-1.5424,14.7297
-1.3722,-1.5371,16.9927
-0.3836,0.4394,15.0693
1.4691,-0.6364,14.8245
-1.1657,0.2137,15.4495
2.1267,0.3431,14.1149
-0.3995,1.3489,14.7756
3.8189,-1.2635,14.6221
-1.0659,2.0510,14.8188
-0.6397,-1.6647,16.3235
-0.4022,-0.2871,15.3642
1.4036,-0.7262,14.8730
-2.3490,-1.8969,18.9541
-0.4962,-2.2556,16.6073
0.3946,2.1202,14.0814
0.1845,0.8074,14.7342
